LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
MMFW2Y1FP9,20,142111,60251,387,74,2,6.69,24,0.73,Bachelor's,Full-time,Divorced,No,Yes,Home,Yes,0
XSFM5I75AY,21,76943,83126,387,43,1,20.28,48,0.79,High School,Unemployed,Divorced,No,No,Business,Yes,1
ECYHVBO199,54,67683,117608,480,71,3,10.78,60,0.68,Bachelor's,Full-time,Single,Yes,No,Home,Yes,0
ICGEZ03TDE,57,143473,208597,732,119,2,24.6,36,0.21,Master's,Self-employed,Divorced,Yes,Yes,Business,Yes,0
OGUUW8BDRJ,65,103143,147168,446,7,3,15.52,36,0.52,PhD,Part-time,Divorced,Yes,No,Home,Yes,0
JQXV1MHWTS,52,73345,204773,333,62,2,9.75,48,0.39,PhD,Self-employed,Single,Yes,Yes,Home,Yes,0
D8QVMW294Z,48,59662,218291,697,3,1,21.46,24,0.22,PhD,Unemployed,Divorced,Yes,No,Education,No,1
7RDE7H2FF2,61,68150,154678,366,42,1,20.71,12,0.32,Bachelor's,Full-time,Married,Yes,No,Education,Yes,0
7ND8YM22PN,42,60617,163610,805,62,2,14.87,12,0.76,Bachelor's,Part-time,Married,Yes,Yes,Education,Yes,0
7NMTJ4U1CY,57,78121,116746,324,58,3,15.44,36,0.15,PhD,Unemployed,Single,No,Yes,Home,No,0
V2WBCMWCNH,30,39915,222856,705,51,2,14.96,48,0.73,PhD,Unemployed,Divorced,No,No,Education,No,0
0YXYIFM8TS,21,149769,235682,491,8,2,19.84,24,0.36,Bachelor's,Part-time,Single,Yes,Yes,Auto,Yes,0
20TEZ6JSGY,63,121554,224633,800,108,4,24.87,60,0.74,Master's,Part-time,Divorced,Yes,No,Other,Yes,0
L02IFY0BIF,31,40878,214865,504,107,3,8.24,12,0.51,Bachelor's,Full-time,Divorced,Yes,Yes,Home,Yes,0
6IDBZ3YR3A,30,19799,95534,556,8,1,6.28,48,0.62,High School,Unemployed,Married,Yes,Yes,Home,Yes,0
FUZ3WL0WTY,44,101098,145685,353,39,4,3.23,12,0.82,Master's,Unemployed,Single,Yes,No,Education,No,0
BTN31LDFOU,23,60476,105174,577,101,2,5.12,48,0.86,High School,Self-employed,Single,Yes,No,Home,No,0
TTL5UWCB3L,34,63614,156978,711,62,2,3.83,48,0.22,High School,Unemployed,Single,Yes,No,Other,No,0
JI8LP5NZ5S,53,94399,76179,581,7,2,3.86,48,0.39,PhD,Full-time,Married,No,No,Business,Yes,0
MS0HEWQMFK,57,62658,232219,774,28,2,9.11,24,0.59,Master's,Unemployed,Divorced,Yes,No,Other,No,0
44VU8480KQ,66,105868,48302,841,65,2,7.56,48,0.89,High School,Self-employed,Divorced,No,No,Education,Yes,1
T0TSJ3V5RY,52,125190,14111,705,117,3,9.9,36,0.87,High School,Full-time,Single,No,Yes,Other,Yes,0
C0QY59ZT90,34,86948,18874,460,87,3,24.65,36,0.86,Master's,Full-time,Divorced,No,Yes,Other,No,0
VABU7JUWO4,58,71585,146298,800,27,4,5.57,12,0.54,Master's,Part-time,Single,No,No,Home,No,0
KWBAP190PH,19,98691,63107,629,6,1,11.52,60,0.44,High School,Unemployed,Single,Yes,Yes,Business,Yes,0
IV188KKQXK,30,104758,63476,429,106,1,18.82,36,0.73,High School,Self-employed,Married,Yes,No,Home,No,0
YC5TQ50JXS,69,92157,143709,672,118,1,12.45,36,0.56,Bachelor's,Self-employed,Married,No,Yes,Business,Yes,0
BCDG1VYPZZ,19,87850,113803,441,37,3,3.53,60,0.12,High School,Full-time,Married,No,Yes,Auto,Yes,0
FEMRZUW10D,69,54935,101248,617,47,1,22.94,60,0.22,Bachelor's,Full-time,Divorced,Yes,No,Home,Yes,0
Y1718DY7OS,45,121185,132460,512,68,3,20.14,60,0.62,High School,Part-time,Single,No,Yes,Other,No,1
G9GWMQCGN9,60,99703,107268,838,0,3,7.24,48,0.45,High School,Unemployed,Married,No,No,Auto,No,0
JTHV6VEBBP,43,143065,56669,557,77,3,6.88,36,0.21,PhD,Unemployed,Married,Yes,No,Home,No,0
MDBCSOQH6R,39,104814,38950,447,61,2,7.6,60,0.31,Bachelor's,Part-time,Single,Yes,Yes,Auto,No,0
OSSJL11K1Q,64,115336,231155,529,71,2,8.98,36,0.57,Bachelor's,Self-employed,Single,No,Yes,Business,Yes,0
96QD4ZP2RT,60,39369,80619,542,15,3,11.44,48,0.28,Master's,Self-employed,Single,No,Yes,Home,Yes,0
DI03KFYRCE,20,40004,137879,364,90,1,15.66,12,0.8,Bachelor's,Full-time,Married,Yes,No,Home,Yes,0
50FPZ4S094,52,55199,39223,495,19,2,13.74,48,0.82,PhD,Unemployed,Single,No,Yes,Home,Yes,0
P3RBBUG9AB,29,68008,56418,818,115,2,22.78,36,0.25,High School,Full-time,Single,No,No,Other,Yes,0
0M10MQL8K2,41,109145,36302,742,20,4,23.84,12,0.45,Master's,Full-time,Divorced,Yes,No,Business,Yes,0
BSXRN54BYU,22,72171,157408,414,2,2,21.44,60,0.4,Bachelor's,Unemployed,Married,Yes,No,Business,Yes,1
C62R9UTRZU,37,81032,124512,843,88,1,7.38,36,0.79,Master's,Self-employed,Married,Yes,No,Education,Yes,0
PVJCTZHBZW,56,62937,79030,445,71,3,8.28,24,0.27,High School,Full-time,Married,Yes,Yes,Education,No,0
S4U7PNVIWG,56,28384,249362,520,81,2,18.16,12,0.54,PhD,Self-employed,Single,Yes,No,Home,No,0
KES4FVKAYO,30,34809,79077,500,14,3,17.45,36,0.14,Bachelor's,Self-employed,Married,No,Yes,Auto,No,0
BGRFYED894,58,84114,239576,680,117,2,23.77,36,0.84,Bachelor's,Unemployed,Married,Yes,Yes,Business,No,0
12H3UQRRII,62,18634,7893,647,32,1,5.94,36,0.28,Bachelor's,Full-time,Single,Yes,No,Home,No,0
EDUPEXCBSW,29,125879,237335,601,12,2,11.77,48,0.11,PhD,Self-employed,Divorced,No,No,Auto,No,0
AOHAJQ174S,30,69515,28731,363,3,3,12.32,48,0.59,High School,Unemployed,Married,Yes,Yes,Other,No,0
P0ZWEWTLQK,27,80162,197058,830,98,4,17.79,60,0.71,Bachelor's,Unemployed,Single,Yes,No,Other,Yes,0
2KVX59746L,50,122238,31452,717,48,2,7.92,48,0.62,Master's,Self-employed,Single,Yes,Yes,Other,Yes,0
4DVCRZBS4S,57,137265,176178,774,113,4,11.32,36,0.39,PhD,Part-time,Divorced,No,No,Education,No,0
2SWDMT4QRZ,33,63355,47283,595,113,3,24.2,12,0.21,Master's,Self-employed,Married,Yes,Yes,Education,No,0
J6QCS86ZXS,62,16617,46495,523,22,1,14.22,60,0.25,Bachelor's,Self-employed,Married,No,Yes,Other,No,0
F2V1TWV15X,52,38341,200307,742,16,3,5.81,24,0.52,PhD,Part-time,Married,No,No,Business,No,1
Q37846KUT3,20,115799,117710,410,93,1,8.1,36,0.21,High School,Self-employed,Divorced,No,No,Business,No,0
4XIJ2I0G0V,22,20676,202305,558,57,1,7.8,12,0.13,Master's,Self-employed,Married,No,Yes,Education,Yes,0
NQD01O0TG2,43,73476,70052,324,52,2,9.16,36,0.59,High School,Part-time,Married,Yes,Yes,Business,Yes,0
C7IGZHDQ5L,28,146184,79676,555,0,2,9.71,24,0.13,Master's,Part-time,Divorced,Yes,Yes,Home,No,0
8N8STG1S95,24,37059,52602,634,102,2,18.02,48,0.29,Bachelor's,Unemployed,Single,No,Yes,Auto,Yes,1
TVKLDG4IFV,27,121961,74285,523,1,3,6.2,48,0.68,High School,Part-time,Divorced,Yes,Yes,Home,Yes,0
82OQL73RDY,59,132971,137636,627,75,1,8.74,12,0.28,Master's,Self-employed,Married,No,Yes,Business,No,0
UC94KN3YXF,69,67661,61861,366,58,2,16.6,24,0.47,Bachelor's,Full-time,Married,Yes,No,Education,No,0
YFC4Z3T20T,51,119853,201294,469,113,4,8.47,60,0.72,Master's,Self-employed,Divorced,No,Yes,Home,No,0
DO5QZJPM69,20,27145,62918,697,12,4,9.41,48,0.65,Master's,Unemployed,Single,Yes,Yes,Other,Yes,0
E1QB2KLUMJ,25,59950,59395,324,64,1,12.42,36,0.32,Bachelor's,Self-employed,Divorced,No,Yes,Auto,No,0
2HCK4T13V9,48,144121,198228,492,39,1,18.54,36,0.61,PhD,Self-employed,Married,No,No,Other,No,0
Y7BXUWV29B,28,112144,175372,336,7,4,20.26,36,0.81,Bachelor's,Full-time,Single,No,Yes,Education,No,0
IJ33JC6AOZ,62,124268,143203,798,54,4,24.75,48,0.12,High School,Self-employed,Married,Yes,No,Home,Yes,0
M3MSG612E7,24,39507,219992,636,13,3,6.29,48,0.12,Bachelor's,Unemployed,Married,No,Yes,Home,Yes,0
UBHB9IE4FJ,62,47726,15281,324,13,2,6.94,60,0.54,Master's,Full-time,Married,No,Yes,Education,No,0
N50WMDH1YR,19,65274,47611,555,113,2,12.09,36,0.82,High School,Unemployed,Single,No,Yes,Other,No,1
U75DSAOILT,23,109401,197674,337,53,4,11.3,36,0.63,PhD,Unemployed,Single,Yes,No,Business,No,0
F2F8HIMJXT,58,80787,6588,379,38,3,3.41,48,0.55,High School,Part-time,Single,Yes,Yes,Other,Yes,0
RHJLT41TIP,49,120543,223019,833,105,1,22.65,60,0.16,Master's,Full-time,Divorced,Yes,Yes,Business,No,0
UR71BQ0DRV,37,18266,225487,588,81,1,14.02,24,0.15,Bachelor's,Self-employed,Married,No,Yes,Business,Yes,0
P81WZ4H74V,51,147706,85427,691,111,4,3.89,24,0.54,PhD,Unemployed,Single,No,Yes,Auto,No,0
WKWZY6NDJZ,67,36407,37471,362,94,1,19.8,12,0.59,PhD,Full-time,Single,Yes,Yes,Other,Yes,0
CKPLTYIV6Y,33,82696,134712,660,8,4,4.7,24,0.67,High School,Self-employed,Single,Yes,Yes,Auto,No,1
ICXN74T3E5,42,48565,99660,530,69,2,21.13,12,0.2,High School,Full-time,Married,Yes,Yes,Business,No,0
8KA019MQ8A,29,109535,38475,493,34,2,20.72,12,0.13,Bachelor's,Part-time,Married,No,No,Other,Yes,0
1361CFQV4M,24,117867,114880,755,74,4,15.16,36,0.53,Bachelor's,Unemployed,Single,Yes,Yes,Business,No,0
W7VM2PTX45,56,20134,206232,587,38,2,6.85,48,0.29,Bachelor's,Part-time,Married,No,Yes,Other,No,0
A9DESW3ZDK,34,114617,92523,767,29,1,12.67,48,0.59,Bachelor's,Full-time,Divorced,Yes,Yes,Business,No,0
XFMAP42KJX,62,139399,53035,631,12,2,2.66,12,0.89,Bachelor's,Part-time,Married,No,Yes,Auto,Yes,0
TONCC7LNXJ,28,89701,231361,613,9,3,11.48,24,0.12,High School,Full-time,Divorced,No,Yes,Education,Yes,1
C2MP765A1Q,23,48135,95598,377,95,2,19.18,60,0.75,Bachelor's,Part-time,Divorced,Yes,Yes,Education,No,0
C1QBZQ06PV,40,129623,207768,826,87,4,8.67,12,0.33,Bachelor's,Unemployed,Divorced,No,No,Auto,No,0
4DUI6FPMJD,44,133197,16148,326,100,4,20.5,12,0.15,Master's,Full-time,Married,Yes,Yes,Education,No,1
G1XFLEUSQ0,63,118996,110206,487,117,1,2.12,36,0.32,Bachelor's,Self-employed,Divorced,Yes,Yes,Auto,Yes,0
6GAZJI6PUZ,23,97388,157242,675,90,2,16.15,24,0.66,Master's,Self-employed,Single,Yes,No,Education,No,0
8TI4S9HQLN,55,69141,150668,510,9,2,21.17,36,0.64,Master's,Part-time,Divorced,Yes,Yes,Auto,Yes,0
Q913E9Y5Q9,19,132897,207485,825,59,1,12.97,36,0.66,Bachelor's,Self-employed,Single,No,No,Home,Yes,1
259XAYYPM5,39,36287,148446,379,110,4,20.24,60,0.78,High School,Self-employed,Single,No,Yes,Auto,No,0
C9FQJ9GLX3,37,144719,238735,658,5,2,18.85,60,0.1,Master's,Full-time,Divorced,Yes,No,Other,No,1
451QILLBK5,42,121931,112663,596,59,3,6.87,48,0.53,Master's,Unemployed,Single,Yes,No,Home,No,0
SR7R0O4EYY,32,115485,127159,411,97,2,2.1,24,0.49,Bachelor's,Self-employed,Married,Yes,No,Business,No,0
P9KDF0F68O,66,138905,145285,424,105,3,15.46,36,0.44,High School,Unemployed,Single,Yes,No,Other,Yes,0
M3L9CCE26G,46,69651,49667,432,46,1,20.66,60,0.73,High School,Full-time,Single,No,No,Auto,No,0
49D4N94CQM,25,130808,108957,607,32,4,10.35,24,0.4,Master's,Self-employed,Divorced,No,Yes,Other,No,0
9HXHN2XBLL,54,92760,188000,600,91,3,6.7,12,0.67,PhD,Unemployed,Divorced,No,No,Education,No,0
J0Z9VFHKAG,66,51030,240852,628,48,3,10.01,48,0.68,Master's,Unemployed,Single,Yes,Yes,Education,No,0
A26EEB0ETB,69,65860,5020,452,38,2,18.99,24,0.42,High School,Unemployed,Divorced,Yes,No,Auto,Yes,0
P7ORSE7244,50,135800,153360,773,69,3,15.07,24,0.58,Bachelor's,Part-time,Single,Yes,Yes,Auto,No,0
T0I5OSN04Q,39,131877,221294,795,27,4,22.75,12,0.82,Master's,Part-time,Divorced,Yes,Yes,Home,No,0
G3ZI8J4ZXP,67,20170,152721,598,69,2,18.71,48,0.87,Master's,Unemployed,Single,Yes,No,Other,No,0
KUQ1FDXKHW,64,95657,224522,416,82,1,15.83,12,0.45,High School,Full-time,Single,Yes,No,Home,Yes,0
7PF26AMHEK,22,112548,163886,466,95,3,7.67,48,0.69,Bachelor's,Unemployed,Single,Yes,Yes,Education,Yes,1
L5WEPIM4JU,56,52323,56245,452,35,2,6.01,12,0.22,High School,Full-time,Married,No,Yes,Other,No,0
UX4KGNJII9,35,105195,166844,704,119,1,23.1,12,0.52,High School,Part-time,Married,No,No,Other,Yes,0
W3UWERC20V,55,149997,112151,466,102,1,10.29,48,0.77,PhD,Unemployed,Married,Yes,Yes,Other,No,0
4JCOTBF3VD,54,94097,149099,337,20,1,24.56,48,0.76,Master's,Full-time,Single,Yes,Yes,Auto,No,1
K83129CQKY,47,106187,67758,561,82,4,18.41,48,0.83,Master's,Self-employed,Divorced,Yes,No,Auto,No,0
QOFPX1XIJE,68,15000,246909,765,24,2,8.81,24,0.81,PhD,Unemployed,Divorced,No,Yes,Education,No,0
RR8OOR102S,48,37427,161281,371,68,1,9.88,48,0.39,PhD,Self-employed,Married,Yes,No,Auto,Yes,0
74BM8YP7MD,27,69112,56093,429,40,4,8.57,24,0.71,High School,Part-time,Married,No,Yes,Education,No,0
6NGHIW4D9V,32,73040,142894,491,114,3,3.81,48,0.59,Bachelor's,Unemployed,Single,No,No,Home,Yes,0
P5XCUHZBJ8,59,82384,143118,445,66,4,23.37,48,0.51,High School,Part-time,Divorced,No,Yes,Business,No,0
KHNNY7F12U,65,78230,147753,679,113,4,11.0,48,0.5,Bachelor's,Self-employed,Single,Yes,No,Business,No,0
86FI6QTZNS,61,28423,111933,434,1,4,11.68,24,0.12,Master's,Full-time,Divorced,No,No,Business,No,0
WJXKJ9JNQD,35,118731,213438,397,54,2,7.88,36,0.48,High School,Full-time,Married,Yes,Yes,Other,Yes,0
KAPE0BD8I9,40,70178,135682,562,96,2,18.32,36,0.6,Bachelor's,Part-time,Single,Yes,Yes,Business,No,0
8R0YDBW8XR,50,30418,58447,799,48,3,10.62,48,0.83,PhD,Self-employed,Married,No,No,Business,Yes,0
JKER4BVFKD,33,133048,57007,631,10,1,12.24,36,0.14,High School,Part-time,Single,No,Yes,Education,Yes,0
QM96NWEIG2,55,118901,11974,381,40,4,8.15,60,0.72,High School,Full-time,Married,Yes,Yes,Education,No,0
TYYXLW34DJ,52,56600,184219,798,71,2,3.87,12,0.18,PhD,Full-time,Divorced,Yes,Yes,Business,No,0
LL0MGLJ3M1,51,37923,94656,818,68,2,14.64,12,0.59,High School,Part-time,Single,Yes,Yes,Home,No,0
CI36IF2UDZ,45,44374,161984,410,118,1,3.47,24,0.89,PhD,Unemployed,Married,No,Yes,Other,Yes,0
GZ8PM4NLMK,19,57692,194181,791,115,3,15.66,24,0.26,PhD,Unemployed,Divorced,No,No,Auto,No,0
OILVF79H4X,47,123631,35228,750,40,1,24.13,36,0.79,High School,Full-time,Single,No,No,Business,Yes,0
3JZYVIB9AS,30,71883,184380,424,82,2,24.29,12,0.26,Bachelor's,Self-employed,Married,No,Yes,Other,No,1
E2ZKX2OES5,58,77907,229759,513,28,1,24.22,60,0.42,Master's,Unemployed,Divorced,No,Yes,Business,Yes,1
EQNWS0ZA6Y,33,142520,204536,827,38,2,6.47,48,0.89,PhD,Self-employed,Married,No,No,Home,No,0
BTI34RVZJ3,22,54932,6527,809,26,2,3.69,60,0.16,High School,Unemployed,Divorced,No,No,Other,Yes,0
R2XX8LTA8D,45,63815,23189,798,49,1,8.23,24,0.16,Master's,Self-employed,Divorced,No,Yes,Business,Yes,0
7BASWUEYJ6,56,113085,157328,740,107,4,5.16,12,0.64,High School,Part-time,Single,Yes,Yes,Business,No,0
6TVFUD2M4P,62,78161,64916,568,89,2,18.73,24,0.79,PhD,Full-time,Divorced,No,Yes,Other,Yes,0
BZYTH645H8,37,130700,248316,681,89,3,12.94,12,0.7,PhD,Full-time,Single,Yes,No,Auto,Yes,1
98KZUCB3C7,41,88780,221213,582,71,3,22.25,12,0.86,High School,Unemployed,Divorced,No,Yes,Business,No,1
GP5O2O6CQV,44,25270,112842,347,78,3,3.85,48,0.18,Bachelor's,Full-time,Divorced,Yes,Yes,Home,Yes,0
JJ0SJIGZA9,47,44918,40732,535,114,3,8.42,24,0.24,Master's,Self-employed,Single,No,No,Home,Yes,0
7N72H26HEB,62,135584,83202,708,21,1,14.47,36,0.86,Bachelor's,Self-employed,Single,No,Yes,Auto,No,0
FFACK31C1N,44,26449,107671,492,117,3,7.78,60,0.11,High School,Self-employed,Divorced,Yes,Yes,Business,No,0
OLOFCJNODW,43,146278,196392,787,71,3,23.2,48,0.82,Bachelor's,Part-time,Married,Yes,No,Home,Yes,1
H4CARM9NTI,24,102893,238968,659,33,4,12.17,24,0.74,Bachelor's,Self-employed,Single,No,Yes,Education,No,0
XAP1XVO34R,59,61694,132326,677,104,4,15.93,24,0.22,Bachelor's,Unemployed,Single,Yes,No,Other,Yes,0
4YKOLNXNKK,64,140892,245059,517,96,4,18.98,36,0.52,Bachelor's,Part-time,Divorced,Yes,Yes,Auto,Yes,0
BZGFYSEG8I,55,66782,51736,443,44,3,3.5,24,0.34,High School,Unemployed,Married,Yes,No,Auto,No,0
ITX4TN36FW,22,74937,69779,589,84,2,18.63,36,0.56,Bachelor's,Self-employed,Single,Yes,Yes,Home,No,0
JWTWQ5GL6X,40,68909,43329,373,42,3,7.5,36,0.88,PhD,Full-time,Married,No,No,Auto,Yes,1
U01KYZLYWH,45,142812,174068,685,45,2,10.82,36,0.32,Bachelor's,Full-time,Divorced,Yes,No,Education,Yes,0
93QIKZW1RZ,51,49084,204751,629,90,4,15.73,60,0.51,High School,Unemployed,Single,No,No,Other,No,0
GHHWRVW47Y,32,50184,71682,766,7,4,21.5,36,0.51,PhD,Unemployed,Divorced,No,No,Auto,No,0
X8LDELCOQV,49,100958,100992,796,16,2,20.04,24,0.61,High School,Full-time,Divorced,No,Yes,Other,Yes,0
C4DJRA34GB,43,36514,130209,501,33,4,18.81,24,0.9,Master's,Unemployed,Married,Yes,Yes,Other,No,0
EUIZQ77VQX,65,94502,46076,794,33,3,13.8,48,0.21,High School,Part-time,Married,No,No,Other,Yes,0
O2E51IY74J,48,19285,128219,662,80,1,10.54,60,0.65,Bachelor's,Part-time,Single,Yes,No,Business,No,0
6DRTLQX4IV,36,24724,204302,824,16,3,20.52,60,0.89,PhD,Full-time,Divorced,No,Yes,Business,No,0
2MATXWMAVS,26,106865,101431,785,92,4,17.18,36,0.78,High School,Part-time,Divorced,Yes,Yes,Home,Yes,0
O45Z649J4E,46,124453,148196,308,5,3,22.87,60,0.2,Master's,Unemployed,Divorced,Yes,No,Home,Yes,0
0K5S3VOPIR,68,69750,142507,822,34,2,6.08,60,0.13,PhD,Self-employed,Divorced,No,No,Other,No,0
XEPT4V4IOI,56,148150,172145,618,14,1,6.06,24,0.47,High School,Part-time,Single,No,No,Home,No,0
379SVENPTD,21,63047,80051,385,43,1,21.02,48,0.34,High School,Unemployed,Divorced,Yes,Yes,Education,No,1
RGPJTCP07F,20,118069,127996,808,81,3,10.97,48,0.36,High School,Full-time,Single,Yes,Yes,Home,Yes,0
8ASHXW9AC0,46,94398,53163,504,24,1,20.29,36,0.44,Bachelor's,Self-employed,Divorced,Yes,No,Home,Yes,0
343720PF3V,69,36454,64479,688,52,2,10.12,24,0.42,PhD,Self-employed,Single,Yes,No,Education,No,1
1DZY41DVNQ,28,77491,233452,587,36,1,10.05,48,0.45,PhD,Unemployed,Single,No,No,Auto,No,0
6FQX2WYU6U,50,40362,210702,645,15,3,9.06,60,0.6,Bachelor's,Part-time,Divorced,No,No,Other,Yes,0
4TYFOJJPKE,55,109446,238361,741,28,2,24.92,48,0.31,PhD,Full-time,Single,Yes,Yes,Business,No,0
G3SHQGEJNM,28,40133,8555,809,8,1,16.46,60,0.64,Bachelor's,Unemployed,Single,Yes,Yes,Education,No,0
VSZFYNRXXH,44,20271,67986,722,56,3,23.64,60,0.6,Master's,Full-time,Married,Yes,Yes,Education,Yes,0
HZ2WJ13C2V,50,22567,34212,763,21,1,16.61,24,0.83,PhD,Unemployed,Divorced,No,Yes,Business,No,0
J30JBVRMFL,38,115729,169361,838,48,3,15.02,48,0.47,Master's,Self-employed,Divorced,Yes,Yes,Other,No,0
2RUCP7YAPA,56,103274,181972,395,112,4,20.12,48,0.69,PhD,Self-employed,Single,No,Yes,Business,Yes,0
5DUFM5LEF6,48,48320,164350,580,3,4,21.58,24,0.55,Master's,Part-time,Married,No,Yes,Auto,Yes,0
N4JZBBNS3H,55,54044,228399,767,94,3,9.26,60,0.28,High School,Self-employed,Single,No,No,Other,Yes,0
UUO97VIEN4,63,92024,245471,783,17,1,15.38,24,0.83,PhD,Full-time,Divorced,No,No,Other,No,0
1ARCRI9OKF,19,53538,68316,781,2,1,3.83,60,0.27,Master's,Self-employed,Married,Yes,No,Auto,No,0
HZH4T8EN9I,44,149073,210419,667,5,1,9.76,24,0.57,High School,Self-employed,Divorced,No,No,Auto,Yes,0
ASXX5RHZHT,53,101659,62034,320,21,4,2.86,60,0.8,Master's,Unemployed,Divorced,Yes,No,Other,No,1
YVJN2J4FGK,28,63781,172588,805,50,3,20.03,24,0.29,Bachelor's,Part-time,Married,No,No,Business,No,0
CXXAJZWK3O,64,82602,15911,637,41,3,16.09,24,0.62,PhD,Unemployed,Married,Yes,Yes,Other,No,0
J89CLF3SPV,35,115715,169732,522,53,3,11.62,60,0.74,Bachelor's,Self-employed,Married,No,Yes,Business,Yes,0
IUGMYIQ1XZ,18,80916,10106,743,41,3,2.29,36,0.85,Master's,Part-time,Married,No,Yes,Other,No,0
5ZOMR1UPZD,52,58118,166032,612,46,2,24.72,48,0.69,Master's,Part-time,Married,No,Yes,Auto,No,0
CFLI2WXO7E,52,102960,232304,671,81,2,20.58,60,0.6,High School,Self-employed,Married,No,No,Education,Yes,0
V7G98IC44Y,48,27512,176696,661,44,4,14.71,12,0.66,PhD,Part-time,Single,Yes,Yes,Auto,Yes,0
YL0YLPOHXD,45,134760,30841,303,23,3,18.87,48,0.32,PhD,Unemployed,Married,Yes,Yes,Auto,Yes,0
FSYZ6K294I,56,28743,182360,486,79,2,12.24,60,0.68,High School,Full-time,Single,No,Yes,Education,Yes,0
OT1X3TSG6I,18,101658,39454,503,54,3,20.0,24,0.62,Master's,Full-time,Divorced,Yes,Yes,Auto,Yes,0
6BLCXUT81Y,42,26588,103984,488,84,1,2.82,48,0.15,Bachelor's,Full-time,Single,Yes,No,Other,Yes,0
JN0QXBX0OI,60,126341,82298,744,75,2,16.67,36,0.18,High School,Unemployed,Married,Yes,Yes,Business,No,0
K063UMI77G,55,107387,99155,670,27,1,16.8,24,0.36,Master's,Full-time,Divorced,No,No,Education,No,0
USVUCP7RQE,37,36476,106137,424,65,3,19.62,36,0.57,High School,Self-employed,Divorced,No,No,Education,Yes,0
9OMNJZRKEX,20,114442,192426,347,101,1,4.15,48,0.63,PhD,Part-time,Divorced,No,No,Business,No,0
Q7LHWW07Z4,68,147886,114449,453,111,2,21.5,36,0.8,High School,Part-time,Single,No,Yes,Auto,No,0
PTYIQ7RAWT,19,31470,63913,593,5,3,23.64,48,0.73,Master's,Full-time,Married,Yes,No,Education,No,0
4GAU6FHX0E,35,40266,108223,753,36,2,20.75,48,0.17,Bachelor's,Self-employed,Divorced,Yes,Yes,Education,Yes,0
4SGI100PDP,61,84111,95672,675,0,1,7.96,60,0.2,Bachelor's,Full-time,Divorced,No,No,Auto,No,0
SD2XJJZLWU,27,127585,65038,605,26,2,18.0,48,0.23,Bachelor's,Part-time,Single,No,Yes,Auto,Yes,1
4OLNMHFVAD,22,50212,44047,534,79,4,19.34,36,0.22,High School,Self-employed,Single,No,No,Auto,No,1
Q8NH85U894,26,89258,9448,627,86,1,23.35,36,0.41,Bachelor's,Unemployed,Married,No,No,Education,Yes,0
538Z6IVNVD,19,51226,178891,438,108,4,12.59,24,0.65,PhD,Part-time,Divorced,No,Yes,Auto,No,1
ITTLWUJD81,51,70700,247294,620,97,2,22.62,12,0.33,Bachelor's,Unemployed,Married,No,No,Auto,Yes,0
KBXYJKTN4M,55,74561,81608,311,8,2,13.59,12,0.18,Master's,Full-time,Married,No,No,Home,Yes,0
JL2CYKDDE5,48,72682,106890,711,65,4,16.5,12,0.6,High School,Self-employed,Single,No,No,Auto,No,0
H2H7TOJQEX,27,106610,234667,370,25,1,5.73,48,0.41,PhD,Part-time,Single,No,Yes,Auto,Yes,0
IEY8H4SHIU,67,127009,125483,592,30,4,20.81,24,0.12,Master's,Full-time,Divorced,Yes,Yes,Auto,No,0
EXUJX5SSHT,29,34141,50864,370,56,4,12.75,48,0.71,Bachelor's,Full-time,Divorced,Yes,Yes,Other,Yes,0
II07SCIROG,53,51344,113222,620,103,1,4.34,60,0.5,Master's,Part-time,Divorced,Yes,No,Other,Yes,0
MTJ8N0EXFD,38,62090,200859,331,11,3,6.88,24,0.66,Master's,Unemployed,Divorced,No,Yes,Business,Yes,0
BW6R4C1LPS,66,90439,241124,719,69,3,19.98,36,0.53,High School,Unemployed,Married,No,Yes,Auto,Yes,0
3IM056OLQ5,64,104469,237988,800,75,2,7.65,36,0.75,Master's,Full-time,Married,Yes,Yes,Business,Yes,0
8F5YE11HD6,23,143181,197884,599,77,3,7.24,24,0.8,High School,Part-time,Single,Yes,No,Education,Yes,0
1T3GX4BPWT,65,41862,214086,345,84,4,11.02,48,0.34,High School,Full-time,Divorced,No,Yes,Home,Yes,0
M7R5BQDJAE,66,114578,49325,644,66,2,11.64,48,0.54,Bachelor's,Unemployed,Married,Yes,Yes,Other,Yes,0
IC032Q4H2U,20,140168,122687,775,82,2,17.22,24,0.68,Master's,Self-employed,Married,Yes,No,Business,No,0
T0AU4C2Z8Y,27,49302,191620,483,4,4,4.21,36,0.89,PhD,Part-time,Married,Yes,Yes,Education,Yes,0
78UJ2V5AKF,22,95678,178247,550,39,1,10.38,12,0.84,High School,Self-employed,Divorced,No,Yes,Home,Yes,0
3DZN6ATJCQ,63,58044,112692,505,45,4,10.79,24,0.66,PhD,Full-time,Single,Yes,No,Other,Yes,0
Z66CSWKQWG,43,32293,35726,602,16,2,17.21,48,0.81,Master's,Full-time,Divorced,Yes,Yes,Business,Yes,0
N59QBM2U9I,38,35105,16681,541,30,4,17.73,24,0.29,High School,Part-time,Married,Yes,No,Business,Yes,0
